date,sunrise,sunset,hour,temperature,heat_index,feels_like,precipitation,weather_description
2018-10-06,07:28 AM,07:10 PM,500,71,72,72,0.0,Overcast
2018-10-06,07:28 AM,07:10 PM,600,70,72,72,0.0,Overcast
2018-10-06,07:28 AM,07:10 PM,700,71,72,72,0.0,Overcast
2018-10-06,07:28 AM,07:10 PM,800,71,73,73,0.1,Patchy rain possible
2018-10-06,07:28 AM,07:10 PM,900,72,73,73,0.1,Patchy rain possible
2018-10-06,07:28 AM,07:10 PM,1000,74,77,77,0.0,Patchy rain possible
2018-10-06,07:28 AM,07:10 PM,1100,76,80,80,0.1,Light rain shower
2018-10-06,07:28 AM,07:10 PM,1200,79,84,84,0.1,Light rain shower
2018-10-06,07:28 AM,07:10 PM,1300,80,85,85,0.1,Light rain shower
2018-10-06,07:28 AM,07:10 PM,1400,81,87,87,0.2,Patchy rain possible
2018-10-06,07:28 AM,07:10 PM,1500,82,89,89,0.2,Patchy rain possible
2018-10-06,07:28 AM,07:10 PM,1600,81,87,87,0.1,Patchy rain possible
2018-10-06,07:28 AM,07:10 PM,1700,80,85,85,0.2,Light rain shower
2018-10-06,07:28 AM,07:10 PM,1800,79,82,82,0.3,Light rain shower
2018-10-06,07:28 AM,07:10 PM,1900,78,80,80,0.1,Light rain shower
2018-10-06,07:28 AM,07:10 PM,2000,76,78,78,0.6,Patchy light rain with thunder
2018-10-06,07:28 AM,07:10 PM,2100,75,76,76,0.8,Patchy light rain with thunder
2018-10-06,07:28 AM,07:10 PM,2200,74,75,75,0.4,Patchy light rain with thunder
2018-10-06,07:28 AM,07:10 PM,2300,73,74,74,0.7,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,0,71,73,73,1.0,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,100,71,72,72,0.5,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,200,70,71,71,0.2,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,300,69,70,70,0.3,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,400,69,70,70,0.2,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,500,69,70,70,0.0,Partly cloudy
2018-10-07,07:28 AM,07:09 PM,600,68,70,70,0.0,Partly cloudy
2018-10-07,07:28 AM,07:09 PM,700,70,71,71,0.0,Partly cloudy
2018-10-07,07:28 AM,07:09 PM,800,71,72,72,0.0,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,900,72,73,73,0.0,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,1000,74,76,76,0.0,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,1100,76,79,79,0.1,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,1200,77,81,81,0.1,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,1300,79,83,83,0.1,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,1400,80,86,86,0.1,Patchy light rain with thunder
2018-10-07,07:28 AM,07:09 PM,1500,82,88,88,0.1,Patchy light rain with thunder
2018-10-07,07:28 AM,07:09 PM,1600,80,86,86,0.1,Patchy light rain with thunder
2018-10-07,07:28 AM,07:09 PM,1700,79,83,83,0.0,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,1800,78,81,81,0.0,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,1900,76,79,79,0.0,Patchy rain possible
2018-10-07,07:28 AM,07:09 PM,2000,75,77,77,0.1,Cloudy
2018-10-07,07:28 AM,07:09 PM,2100,73,75,75,0.1,Cloudy
2018-10-07,07:28 AM,07:09 PM,2200,73,74,74,0.1,Cloudy
2018-10-07,07:28 AM,07:09 PM,2300,72,74,74,0.1,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,0,72,73,73,0.1,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,100,72,73,73,0.0,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,200,72,73,73,0.0,Partly cloudy
2018-10-08,07:29 AM,07:08 PM,300,72,73,73,0.0,Partly cloudy
2018-10-08,07:29 AM,07:08 PM,400,72,73,73,0.0,Partly cloudy
2018-10-08,07:29 AM,07:08 PM,500,71,73,73,0.1,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,600,71,72,72,0.1,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,700,71,73,73,0.0,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,800,72,73,73,0.1,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,900,73,74,74,0.1,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,1000,74,76,76,0.0,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,1100,76,79,79,0.1,Light rain shower
2018-10-08,07:29 AM,07:08 PM,1200,77,81,81,0.1,Light rain shower
2018-10-08,07:29 AM,07:08 PM,1300,79,83,83,0.1,Light rain shower
2018-10-08,07:29 AM,07:08 PM,1400,80,85,85,1.3,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,1500,82,87,87,1.7,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,1600,81,85,85,0.9,Patchy rain possible
2018-10-08,07:29 AM,07:08 PM,1700,81,84,84,2.1,Moderate or heavy rain shower
2018-10-08,07:29 AM,07:08 PM,1800,80,83,83,2.8,Moderate or heavy rain shower
2018-10-08,07:29 AM,07:08 PM,1900,78,81,81,1.4,Moderate or heavy rain shower
2018-10-08,07:29 AM,07:08 PM,2000,76,78,78,2.0,Moderate or heavy rain shower
2018-10-08,07:29 AM,07:08 PM,2100,74,76,76,2.7,Moderate or heavy rain shower
2018-10-08,07:29 AM,07:08 PM,2200,73,75,75,1.4,Moderate or heavy rain shower
2018-10-08,07:29 AM,07:08 PM,2300,72,73,73,0.7,Moderate rain
2018-10-09,07:30 AM,07:07 PM,0,71,72,72,0.9,Moderate rain
2018-10-09,07:30 AM,07:07 PM,100,71,72,72,0.4,Moderate rain
2018-10-09,07:30 AM,07:07 PM,200,70,72,72,0.5,Partly cloudy
2018-10-09,07:30 AM,07:07 PM,300,70,72,72,0.7,Partly cloudy
2018-10-09,07:30 AM,07:07 PM,400,70,72,72,0.4,Partly cloudy
2018-10-09,07:30 AM,07:07 PM,500,70,72,72,0.3,Light rain shower
2018-10-09,07:30 AM,07:07 PM,600,70,72,72,0.4,Light rain shower
2018-10-09,07:30 AM,07:07 PM,700,71,72,72,0.2,Light rain shower
2018-10-09,07:30 AM,07:07 PM,800,72,73,73,0.0,Partly cloudy
2018-10-09,07:30 AM,07:07 PM,900,73,74,74,0.0,Partly cloudy
2018-10-09,07:30 AM,07:07 PM,1000,74,76,76,0.0,Partly cloudy
2018-10-09,07:30 AM,07:07 PM,1100,76,77,77,0.0,Patchy rain possible
2018-10-09,07:30 AM,07:07 PM,1200,77,79,79,0.0,Patchy rain possible
2018-10-09,07:30 AM,07:07 PM,1300,78,80,80,0.0,Patchy rain possible
2018-10-09,07:30 AM,07:07 PM,1400,79,82,82,0.1,Thundery outbreaks possible
2018-10-09,07:30 AM,07:07 PM,1500,79,83,83,0.1,Thundery outbreaks possible
2018-10-09,07:30 AM,07:07 PM,1600,78,81,81,0.1,Thundery outbreaks possible
2018-10-09,07:30 AM,07:07 PM,1700,76,79,79,0.6,Patchy light rain with thunder
2018-10-09,07:30 AM,07:07 PM,1800,74,77,77,0.8,Patchy light rain with thunder
2018-10-09,07:30 AM,07:07 PM,1900,73,75,75,0.4,Patchy light rain with thunder
2018-10-09,07:30 AM,07:07 PM,2000,72,74,74,0.3,Patchy light rain with thunder
2018-10-09,07:30 AM,07:07 PM,2100,71,72,72,0.4,Patchy light rain with thunder
2018-10-09,07:30 AM,07:07 PM,2200,70,72,72,0.2,Patchy light rain with thunder
2018-10-09,07:30 AM,07:07 PM,2300,70,71,71,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,0,69,70,70,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,100,69,70,70,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,200,69,70,70,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,300,68,70,70,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,400,68,69,69,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,500,67,68,68,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,600,66,67,67,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,700,66,68,68,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,800,67,68,68,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,900,67,69,69,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,1000,69,71,71,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,1100,71,73,73,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,1200,73,75,75,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,1300,74,76,76,0.0,Partly cloudy
2018-10-10,07:30 AM,07:06 PM,1400,76,77,77,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,1500,77,78,78,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,1600,76,78,78,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,1700,76,77,77,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,1800,75,76,76,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,1900,73,76,76,0.0,Sunny
2018-10-10,07:30 AM,07:06 PM,2000,72,76,76,0.0,Clear
2018-10-10,07:30 AM,07:06 PM,2100,70,75,71,0.0,Clear
2018-10-10,07:30 AM,07:06 PM,2200,68,73,69,0.0,Clear
2018-10-10,07:30 AM,07:06 PM,2300,67,71,67,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,0,65,68,66,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,100,63,66,64,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,200,62,64,63,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,300,61,62,62,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,400,60,61,61,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,500,59,60,60,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,600,58,60,60,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,700,60,61,61,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,800,61,62,62,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,900,62,64,64,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1000,65,66,66,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1100,67,69,69,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1200,70,71,71,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1300,71,73,73,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1400,73,74,74,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1500,74,76,76,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1600,74,75,75,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1700,73,74,74,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1800,72,73,73,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,1900,70,72,72,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,2000,68,70,70,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,2100,67,68,68,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,2200,65,67,67,0.0,Partly cloudy
2018-10-11,07:31 AM,07:04 PM,2300,64,65,65,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,0,62,64,64,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,100,62,63,63,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,200,62,63,63,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,300,61,63,63,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,400,61,62,62,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,500,60,62,62,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,600,60,61,61,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,700,61,62,62,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,800,62,63,63,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,900,63,64,64,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1000,65,67,67,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1100,67,69,69,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1200,70,71,71,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1300,71,73,73,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1400,73,74,74,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1500,74,76,76,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1600,74,75,75,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1700,74,75,75,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1800,73,75,75,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,1900,72,73,73,0.0,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,2000,71,72,72,0.6,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,2100,70,71,71,0.8,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,2200,68,70,70,0.4,Partly cloudy
2018-10-12,07:31 AM,07:03 PM,2300,67,69,69,1.4,Moderate or heavy rain shower
2018-10-13,07:32 AM,07:02 PM,0,66,67,67,1.9,Moderate or heavy rain shower
2018-10-13,07:32 AM,07:02 PM,100,65,67,67,0.9,Moderate or heavy rain shower
2018-10-13,07:32 AM,07:02 PM,200,64,66,66,0.8,Moderate or heavy rain shower
2018-10-13,07:32 AM,07:02 PM,300,64,65,65,1.1,Moderate or heavy rain shower
2018-10-13,07:32 AM,07:02 PM,400,65,66,66,0.6,Moderate or heavy rain shower
2018-10-13,07:32 AM,07:02 PM,500,66,68,68,0.3,Light rain shower
2018-10-13,07:32 AM,07:02 PM,600,68,69,69,0.4,Light rain shower
2018-10-13,07:32 AM,07:02 PM,700,69,70,70,0.2,Light rain shower
2018-10-13,07:32 AM,07:02 PM,800,69,71,71,0.2,Light rain shower
2018-10-13,07:32 AM,07:02 PM,900,70,72,72,0.3,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1000,71,72,72,0.2,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1100,72,73,73,0.5,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1200,73,74,74,0.7,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1300,74,75,75,0.4,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1400,75,76,76,0.3,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1500,76,78,78,0.4,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1600,76,77,77,0.2,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1700,75,77,77,0.2,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1800,75,76,76,0.2,Light rain shower
2018-10-13,07:32 AM,07:02 PM,1900,74,76,76,0.1,Light rain shower
2018-10-13,07:32 AM,07:02 PM,2000,73,75,75,0.7,Patchy rain possible
2018-10-13,07:32 AM,07:02 PM,2100,73,74,74,1.0,Patchy rain possible
2018-10-13,07:32 AM,07:02 PM,2200,72,73,73,0.5,Patchy rain possible
2018-10-13,07:32 AM,07:02 PM,2300,71,72,72,2.4,Moderate or heavy rain shower
2018-10-14,07:33 AM,07:01 PM,0,70,71,71,3.2,Moderate or heavy rain shower
2018-10-14,07:33 AM,07:01 PM,100,69,70,70,1.6,Moderate or heavy rain shower
2018-10-14,07:33 AM,07:01 PM,200,68,69,69,1.0,Torrential rain shower
2018-10-14,07:33 AM,07:01 PM,300,67,69,69,1.4,Torrential rain shower
2018-10-14,07:33 AM,07:01 PM,400,67,69,69,0.7,Torrential rain shower
2018-10-14,07:33 AM,07:01 PM,500,68,69,69,0.3,Partly cloudy
2018-10-14,07:33 AM,07:01 PM,600,68,69,69,0.4,Partly cloudy
2018-10-14,07:33 AM,07:01 PM,700,69,71,71,0.2,Partly cloudy
2018-10-14,07:33 AM,07:01 PM,800,71,72,72,0.2,Light rain shower
2018-10-14,07:33 AM,07:01 PM,900,72,73,73,0.2,Light rain shower
2018-10-14,07:33 AM,07:01 PM,1000,74,77,77,0.1,Light rain shower
2018-10-14,07:33 AM,07:01 PM,1100,76,80,80,0.1,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,1200,79,84,84,0.1,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,1300,80,85,85,0.0,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,1400,81,86,86,0.2,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,1500,82,88,88,0.2,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,1600,81,86,86,0.1,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,1700,80,84,84,0.3,Patchy light rain with thunder
2018-10-14,07:33 AM,07:01 PM,1800,79,82,82,0.4,Patchy light rain with thunder
2018-10-14,07:33 AM,07:01 PM,1900,77,80,80,0.2,Patchy light rain with thunder
2018-10-14,07:33 AM,07:01 PM,2000,76,77,77,0.2,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,2100,74,75,75,0.3,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,2200,72,74,74,0.1,Patchy rain possible
2018-10-14,07:33 AM,07:01 PM,2300,71,72,72,2.1,Patchy rain possible
2018-10-15,07:33 AM,07:00 PM,0,70,71,71,2.8,Patchy rain possible
2018-10-15,07:33 AM,07:00 PM,100,67,68,68,1.4,Patchy rain possible
2018-10-15,07:33 AM,07:00 PM,200,64,65,65,2.1,Torrential rain shower
2018-10-15,07:33 AM,07:00 PM,300,61,63,63,2.8,Torrential rain shower
2018-10-15,07:33 AM,07:00 PM,400,59,60,60,1.4,Torrential rain shower
2018-10-15,07:33 AM,07:00 PM,500,56,58,58,0.5,Moderate or heavy rain shower
2018-10-15,07:33 AM,07:00 PM,600,54,55,55,0.7,Moderate or heavy rain shower
2018-10-15,07:33 AM,07:00 PM,700,53,54,54,0.4,Moderate or heavy rain shower
2018-10-15,07:33 AM,07:00 PM,800,51,53,53,0.5,Overcast
2018-10-15,07:33 AM,07:00 PM,900,50,51,51,0.7,Overcast
2018-10-15,07:33 AM,07:00 PM,1000,49,51,51,0.3,Overcast
2018-10-15,07:33 AM,07:00 PM,1100,49,50,50,0.7,Light rain
2018-10-15,07:33 AM,07:00 PM,1200,49,50,50,0.9,Light rain
2018-10-15,07:33 AM,07:00 PM,1300,49,50,50,0.4,Light rain
2018-10-15,07:33 AM,07:00 PM,1400,49,51,51,0.3,Light rain
2018-10-15,07:33 AM,07:00 PM,1500,50,51,51,0.4,Light rain
2018-10-15,07:33 AM,07:00 PM,1600,49,51,51,0.2,Light rain
2018-10-15,07:33 AM,07:00 PM,1700,49,50,50,0.0,Light drizzle
2018-10-15,07:33 AM,07:00 PM,1800,48,49,49,0.0,Light drizzle
2018-10-15,07:33 AM,07:00 PM,1900,48,49,49,0.0,Light drizzle
2018-10-15,07:33 AM,07:00 PM,2000,47,49,49,1.1,Overcast
2018-10-15,07:33 AM,07:00 PM,2100,47,48,48,1.4,Overcast
2018-10-15,07:33 AM,07:00 PM,2200,47,48,48,0.7,Overcast
2018-10-15,07:33 AM,07:00 PM,2300,47,48,48,1.5,Moderate or heavy rain shower
2018-10-16,07:34 AM,06:59 PM,0,47,48,48,2.0,Moderate or heavy rain shower
2018-10-16,07:34 AM,06:59 PM,100,47,48,48,1.0,Moderate or heavy rain shower
2018-10-16,07:34 AM,06:59 PM,200,47,48,48,0.7,Moderate or heavy rain shower
2018-10-16,07:34 AM,06:59 PM,300,47,48,48,0.9,Moderate or heavy rain shower
2018-10-16,07:34 AM,06:59 PM,400,47,48,48,0.4,Moderate or heavy rain shower
2018-10-16,07:34 AM,06:59 PM,500,47,48,48,0.3,Light rain
2018-10-16,07:34 AM,06:59 PM,600,47,48,48,0.4,Light rain
2018-10-16,07:34 AM,06:59 PM,700,47,48,48,0.2,Light rain
2018-10-16,07:34 AM,06:59 PM,800,47,48,48,0.1,Light drizzle
2018-10-16,07:34 AM,06:59 PM,900,47,48,48,0.2,Light drizzle
2018-10-16,07:34 AM,06:59 PM,1000,47,48,48,0.1,Light drizzle
2018-10-16,07:34 AM,06:59 PM,1100,47,48,48,0.0,Light drizzle
2018-10-16,07:34 AM,06:59 PM,1200,47,48,48,0.0,Light drizzle
2018-10-16,07:34 AM,06:59 PM,1300,47,49,49,0.0,Light drizzle
2018-10-16,07:34 AM,06:59 PM,1400,48,49,49,0.1,Overcast
2018-10-16,07:34 AM,06:59 PM,1500,48,49,49,0.1,Overcast
2018-10-16,07:34 AM,06:59 PM,1600,47,49,48,0.1,Overcast
2018-10-16,07:34 AM,06:59 PM,1700,46,48,47,0.1,Light drizzle
2018-10-16,07:34 AM,06:59 PM,1800,45,48,46,0.1,Light drizzle
2018-10-16,07:34 AM,06:59 PM,1900,42,46,43,0.1,Light drizzle
2018-10-16,07:34 AM,06:59 PM,2000,40,45,40,0.3,Light drizzle
2018-10-16,07:34 AM,06:59 PM,2100,37,43,37,0.4,Light drizzle
2018-10-16,07:34 AM,06:59 PM,2200,39,44,39,0.2,Light drizzle
2018-10-16,07:34 AM,06:59 PM,2300,41,45,41,0.7,Light rain shower
2018-10-17,07:35 AM,06:58 PM,0,43,46,44,1.0,Light rain shower
2018-10-17,07:35 AM,06:58 PM,100,44,47,45,0.5,Light rain shower
2018-10-17,07:35 AM,06:58 PM,200,45,47,47,0.4,Moderate or heavy rain shower
2018-10-17,07:35 AM,06:58 PM,300,47,48,48,0.5,Moderate or heavy rain shower
2018-10-17,07:35 AM,06:58 PM,400,48,49,49,0.2,Moderate or heavy rain shower
2018-10-17,07:35 AM,06:58 PM,500,49,51,51,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,600,50,52,52,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,700,51,53,53,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,800,52,54,54,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,900,53,55,55,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,1000,54,55,55,0.0,Light drizzle
2018-10-17,07:35 AM,06:58 PM,1100,55,56,56,0.0,Light drizzle
2018-10-17,07:35 AM,06:58 PM,1200,55,57,57,0.0,Light drizzle
2018-10-17,07:35 AM,06:58 PM,1300,55,57,57,0.0,Light drizzle
2018-10-17,07:35 AM,06:58 PM,1400,56,57,57,0.1,Patchy rain possible
2018-10-17,07:35 AM,06:58 PM,1500,56,57,57,0.1,Patchy rain possible
2018-10-17,07:35 AM,06:58 PM,1600,54,57,55,0.0,Patchy rain possible
2018-10-17,07:35 AM,06:58 PM,1700,53,57,53,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,1800,51,56,51,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,1900,48,54,49,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,2000,45,51,46,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,2100,43,49,43,0.1,Light drizzle
2018-10-17,07:35 AM,06:58 PM,2200,44,49,44,0.0,Light drizzle
2018-10-17,07:35 AM,06:58 PM,2300,45,49,46,0.0,Patchy rain possible
2018-10-18,07:35 AM,06:57 PM,0,47,49,48,0.0,Patchy rain possible
2018-10-18,07:35 AM,06:57 PM,100,48,51,49,0.0,Patchy rain possible
2018-10-18,07:35 AM,06:57 PM,200,50,52,51,0.0,Overcast
2018-10-18,07:35 AM,06:57 PM,300,52,53,53,0.0,Overcast
2018-10-18,07:35 AM,06:57 PM,400,53,54,54,0.0,Overcast
2018-10-18,07:35 AM,06:57 PM,500,54,55,55,0.0,Patchy rain possible
2018-10-18,07:35 AM,06:57 PM,600,55,56,56,0.0,Patchy rain possible
2018-10-18,07:35 AM,06:57 PM,700,55,56,56,0.0,Patchy rain possible
2018-10-18,07:35 AM,06:57 PM,800,55,56,56,0.1,Overcast
2018-10-18,07:35 AM,06:57 PM,900,55,56,56,0.1,Overcast
2018-10-18,07:35 AM,06:57 PM,1000,56,57,57,0.1,Overcast
2018-10-18,07:35 AM,06:57 PM,1100,57,58,58,0.2,Light drizzle
2018-10-18,07:35 AM,06:57 PM,1200,58,59,59,0.3,Light drizzle
2018-10-18,07:35 AM,06:57 PM,1300,59,60,60,0.2,Light drizzle
2018-10-18,07:35 AM,06:57 PM,1400,60,61,61,0.3,Light rain
2018-10-18,07:35 AM,06:57 PM,1500,61,62,62,0.4,Light rain
2018-10-18,07:35 AM,06:57 PM,1600,60,62,62,0.2,Light rain
2018-10-18,07:35 AM,06:57 PM,1700,60,62,62,0.4,Light rain
2018-10-18,07:35 AM,06:57 PM,1800,60,61,61,0.5,Light rain
2018-10-18,07:35 AM,06:57 PM,1900,59,60,60,0.2,Light rain
2018-10-18,07:35 AM,06:57 PM,2000,58,59,59,0.6,Light rain
2018-10-18,07:35 AM,06:57 PM,2100,57,58,58,0.8,Light rain
2018-10-18,07:35 AM,06:57 PM,2200,56,58,58,0.4,Light rain
2018-10-18,07:35 AM,06:57 PM,2300,55,57,57,0.9,Light rain shower
2018-10-19,07:36 AM,06:56 PM,0,55,56,56,1.2,Light rain shower
2018-10-19,07:36 AM,06:56 PM,100,54,56,56,0.6,Light rain shower
2018-10-19,07:36 AM,06:56 PM,200,54,56,56,0.6,Moderate or heavy rain shower
2018-10-19,07:36 AM,06:56 PM,300,54,55,55,0.8,Moderate or heavy rain shower
2018-10-19,07:36 AM,06:56 PM,400,54,55,55,0.4,Moderate or heavy rain shower
2018-10-19,07:36 AM,06:56 PM,500,54,55,55,1.7,Light rain shower
2018-10-19,07:36 AM,06:56 PM,600,54,55,55,2.2,Light rain shower
2018-10-19,07:36 AM,06:56 PM,700,55,56,56,1.1,Light rain shower
2018-10-19,07:36 AM,06:56 PM,800,56,57,57,1.3,Moderate rain
2018-10-19,07:36 AM,06:56 PM,900,56,58,58,1.7,Moderate rain
2018-10-19,07:36 AM,06:56 PM,1000,58,59,59,0.8,Moderate rain
2018-10-19,07:36 AM,06:56 PM,1100,60,61,61,0.8,Light rain
2018-10-19,07:36 AM,06:56 PM,1200,61,63,63,1.1,Light rain
2018-10-19,07:36 AM,06:56 PM,1300,62,63,63,0.5,Light rain
2018-10-19,07:36 AM,06:56 PM,1400,62,64,64,0.4,Light rain
2018-10-19,07:36 AM,06:56 PM,1500,63,64,64,0.5,Light rain
2018-10-19,07:36 AM,06:56 PM,1600,63,64,64,0.3,Light rain
2018-10-19,07:36 AM,06:56 PM,1700,62,64,64,0.2,Light rain shower
2018-10-19,07:36 AM,06:56 PM,1800,62,63,63,0.3,Light rain shower
2018-10-19,07:36 AM,06:56 PM,1900,62,63,63,0.1,Light rain shower
2018-10-19,07:36 AM,06:56 PM,2000,61,63,63,0.2,Light rain shower
2018-10-19,07:36 AM,06:56 PM,2100,61,63,63,0.3,Light rain shower
2018-10-19,07:36 AM,06:56 PM,2200,61,62,62,0.1,Light rain shower
2018-10-19,07:36 AM,06:56 PM,2300,60,62,62,0.3,Light rain shower
2018-10-20,07:37 AM,06:55 PM,0,60,61,61,0.4,Light rain shower
2018-10-20,07:37 AM,06:55 PM,100,59,60,60,0.2,Light rain shower
2018-10-20,07:37 AM,06:55 PM,200,58,59,59,0.3,Light rain shower
2018-10-20,07:37 AM,06:55 PM,300,57,58,58,0.4,Light rain shower
